# time_s Ids_A Vds_V Vgs_V
4.9475202104e-06 2.6718750000e+02 3.9339062500e+02 1.8378124237e+01
4.9571199270e-06 2.6890625000e+02 3.9256250000e+02 1.8212499619e+01
4.9667200983e-06 2.6671875000e+02 3.9428125000e+02 1.8286718369e+01
4.9763198149e-06 2.6590625000e+02 3.9290625000e+02 1.8352344513e+01
4.9859199862e-06 2.6337500000e+02 3.9354687500e+02 1.8225000381e+01
4.9955201575e-06 2.6812500000e+02 3.9518750000e+02 1.8316406250e+01
5.0051198741e-06 2.6762500000e+02 3.9564062500e+02 1.8205469131e+01
5.0147200454e-06 2.6359375000e+02 3.9235937500e+02 1.8202342987e+01
5.0243202168e-06 2.6681250000e+02 3.9384375000e+02 1.8123437881e+01
5.0339199333e-06 2.6528125000e+02 3.9315625000e+02 1.8242187500e+01
5.0435201047e-06 2.6475000000e+02 3.9381250000e+02 1.8151561737e+01
5.0531198212e-06 2.6196875000e+02 3.9348437500e+02 1.8171092987e+01
5.0627199926e-06 2.6181250000e+02 3.9415625000e+02 1.8196094513e+01
5.0723201639e-06 2.6634375000e+02 3.9360937500e+02 1.8177343369e+01
5.0819198805e-06 2.6518750000e+02 3.9351562500e+02 1.8187500000e+01
5.0915200518e-06 2.6265625000e+02 3.9345312500e+02 1.8247655869e+01
5.1011202231e-06 2.6159375000e+02 3.9267187500e+02 1.8042968750e+01
5.1107199397e-06 2.6150000000e+02 3.9367187500e+02 1.8145313263e+01
5.1203201110e-06 2.6162500000e+02 3.9389062500e+02 1.8128124237e+01
5.1299198276e-06 2.6259375000e+02 3.9459375000e+02 1.8091405869e+01
5.1395199989e-06 2.6034375000e+02 3.9379687500e+02 1.8053125381e+01
5.1491201702e-06 2.6165625000e+02 3.9457812500e+02 1.8021093369e+01
5.1587198868e-06 2.6118750000e+02 3.9439062500e+02 1.8152343750e+01
5.1683200581e-06 2.6243750000e+02 3.9221875000e+02 1.8142969131e+01
5.1779197747e-06 2.6268750000e+02 3.9381250000e+02 1.8031250000e+01
5.1875199460e-06 2.6287500000e+02 3.9468750000e+02 1.8195312500e+01
5.1971201174e-06 2.6306250000e+02 3.9375000000e+02 1.8172657013e+01
5.2067198340e-06 2.6053125000e+02 3.9342187500e+02 1.8075000763e+01
5.2163200053e-06 2.5753125000e+02 3.9401562500e+02 1.8129688263e+01
5.2259201766e-06 2.5987500000e+02 3.9296875000e+02 1.8204687119e+01
5.2355198932e-06 2.6362500000e+02 3.9385937500e+02 1.8091405869e+01
5.2451200645e-06 2.6203125000e+02 3.9523437500e+02 1.8110937119e+01
5.2547197811e-06 2.6075000000e+02 3.9353125000e+02 1.8105468750e+01
5.2643199524e-06 2.6131250000e+02 3.9387500000e+02 1.8079687119e+01
5.2739201237e-06 2.5784375000e+02 3.9412500000e+02 1.8019531250e+01
5.2835198403e-06 2.5615625000e+02 3.9360937500e+02 1.8175781250e+01
5.2931200116e-06 2.5753125000e+02 3.9439062500e+02 1.8185937881e+01
5.3027201830e-06 2.5975000000e+02 3.9529687500e+02 1.8250000000e+01
5.3123198995e-06 2.6071875000e+02 3.9340625000e+02 1.8036718369e+01
5.3219200709e-06 2.5700000000e+02 3.9426562500e+02 1.8140625000e+01
5.3315197874e-06 2.5996875000e+02 3.9431250000e+02 1.8096094131e+01
5.3411199588e-06 2.5887500000e+02 3.9484375000e+02 1.8177343369e+01
5.3507201301e-06 2.6031250000e+02 3.9318750000e+02 1.8039844513e+01
5.3603198467e-06 2.5678125000e+02 3.9542187500e+02 1.8136718750e+01
5.3699200180e-06 2.5884375000e+02 3.9345312500e+02 1.8084375381e+01
5.3795201893e-06 2.6153125000e+02 3.9371875000e+02 1.8055469513e+01
5.3891199059e-06 2.5484375000e+02 3.9496875000e+02 1.8059375763e+01
5.3987200772e-06 2.5412500000e+02 3.9401562500e+02 1.7996875763e+01
