# time_s Ids_A Vds_V Vgs_V
8.3855502453e-07 5.5250000000e+01 5.9667187500e+02 9.0679683685e+00
8.4815502532e-07 5.6187500000e+01 5.9617968750e+02 9.1148433685e+00
8.5775502612e-07 5.5609375000e+01 5.9728125000e+02 9.1320314407e+00
8.6735502691e-07 5.6390625000e+01 5.9688281250e+02 9.1374998093e+00
8.7695502771e-07 5.5921875000e+01 5.9753906250e+02 9.0187501907e+00
8.8655497166e-07 5.5984375000e+01 5.9545312500e+02 9.0296878815e+00
8.9615497245e-07 5.7984375000e+01 5.9826562500e+02 9.0828123093e+00
9.0575497325e-07 5.5234375000e+01 5.9920312500e+02 9.1828126907e+00
9.1535497404e-07 5.7375000000e+01 5.9493750000e+02 9.1109371185e+00
9.2495497483e-07 5.6828125000e+01 5.9632031250e+02 9.0929689407e+00
9.3455497563e-07 5.6250000000e+01 5.9573437500e+02 9.1265621185e+00
9.4415497642e-07 5.8234375000e+01 5.9615625000e+02 9.0585937500e+00
9.5375503406e-07 5.7953125000e+01 5.9742187500e+02 9.1203126907e+00
9.6335497801e-07 5.7453125000e+01 5.9805468750e+02 9.0874996185e+00
9.7295503565e-07 5.9015625000e+01 5.9826562500e+02 9.2164058685e+00
9.8255497960e-07 5.8578125000e+01 5.9789062500e+02 9.2156248093e+00
9.9215503724e-07 5.8328125000e+01 5.9714062500e+02 9.1218748093e+00
1.0017549812e-06 5.9687500000e+01 5.9475000000e+02 9.0031251907e+00
1.0113550388e-06 5.8250000000e+01 5.9810156250e+02 9.0437498093e+00
1.0209549828e-06 5.9625000000e+01 5.9735156250e+02 9.1875000000e+00
1.0305550404e-06 5.7718750000e+01 5.9657812500e+02 9.1890621185e+00
1.0401549844e-06 5.8906250000e+01 5.9634375000e+02 9.1421871185e+00
1.0497550420e-06 6.0234375000e+01 5.9660156250e+02 9.0195312500e+00
1.0593549860e-06 5.8562500000e+01 5.9599218750e+02 9.0749998093e+00
1.0689550436e-06 6.1468750000e+01 5.9676562500e+02 9.0679683685e+00
1.0785549875e-06 5.9718750000e+01 5.9578125000e+02 8.9679689407e+00
1.0881550452e-06 6.0625000000e+01 5.9517187500e+02 9.1515626907e+00
1.0977549891e-06 6.0843750000e+01 5.9603906250e+02 9.1718750000e+00
1.1073550468e-06 6.1140625000e+01 5.9777343750e+02 9.0890626907e+00
1.1169549907e-06 5.9125000000e+01 5.9538281250e+02 9.1445312500e+00
1.1265550484e-06 6.1796875000e+01 5.9753906250e+02 9.0359373093e+00
1.1361549923e-06 6.0000000000e+01 5.9376562500e+02 9.1000003815e+00
1.1457550499e-06 6.2296875000e+01 5.9896875000e+02 9.2124996185e+00
1.1553549939e-06 6.3359375000e+01 5.9908593750e+02 9.0578126907e+00
1.1649550515e-06 6.2796875000e+01 5.9610937500e+02 9.2765626907e+00
1.1745549955e-06 6.2656250000e+01 5.9901562500e+02 9.1499996185e+00
1.1841550531e-06 6.4343750000e+01 5.9749218750e+02 9.2273435593e+00
1.1937549971e-06 6.3546875000e+01 5.9819531250e+02 9.1296873093e+00
1.2033550547e-06 6.3718750000e+01 5.9744531250e+02 9.0757808685e+00
1.2129549987e-06 6.4796875000e+01 5.9554687500e+02 9.1015625000e+00
1.2225550563e-06 6.2453125000e+01 5.9683593750e+02 9.0257816315e+00
1.2321550003e-06 6.5406250000e+01 5.9784375000e+02 9.0453128815e+00
1.2417549442e-06 6.6453125000e+01 5.9864062500e+02 9.1085939407e+00
1.2513550018e-06 6.3734375000e+01 5.9782031250e+02 9.0976562500e+00
1.2609549458e-06 6.3750000000e+01 5.9908593750e+02 9.1296873093e+00
1.2705550034e-06 6.4531250000e+01 5.9723437500e+02 9.0976562500e+00
1.2801549474e-06 6.5328125000e+01 5.9632031250e+02 9.0593748093e+00
1.2897550050e-06 6.4078125000e+01 5.9662500000e+02 9.1265621185e+00
1.2993549490e-06 6.4843750000e+01 5.9622656250e+02 9.1382808685e+00
1.3089550066e-06 6.6578125000e+01 5.9730468750e+02 9.1835937500e+00
1.3185549506e-06 6.7078125000e+01 5.9439843750e+02 9.1640625000e+00
1.3281550082e-06 6.5656250000e+01 5.9878125000e+02 9.1242189407e+00
1.3377549521e-06 6.7656250000e+01 5.9585156250e+02 9.1515626907e+00
1.3473550098e-06 6.5781250000e+01 5.9725781250e+02 9.1578121185e+00
1.3569549537e-06 6.7859375000e+01 5.9702343750e+02 9.1453123093e+00
1.3665550114e-06 6.6015625000e+01 5.9711718750e+02 9.0031251907e+00
1.3761549553e-06 6.9328125000e+01 5.9566406250e+02 9.1320314407e+00
1.3857550130e-06 6.7453125000e+01 5.9707031250e+02 9.1687498093e+00
1.3953549569e-06 6.8875000000e+01 5.9507812500e+02 9.0507812500e+00
1.4049550146e-06 6.7906250000e+01 5.9681250000e+02 9.0734376907e+00
1.4145549585e-06 6.9546875000e+01 5.9475000000e+02 9.1882810593e+00
1.4241550161e-06 6.8125000000e+01 5.9702343750e+02 9.1117191315e+00
1.4337549601e-06 7.0578125000e+01 5.9711718750e+02 9.0124998093e+00
1.4433550177e-06 6.8765625000e+01 5.9749218750e+02 9.1632814407e+00
1.4529549617e-06 7.0390625000e+01 5.9622656250e+02 9.0906248093e+00
1.4625550193e-06 7.0515625000e+01 5.9763281250e+02 9.0937500000e+00
1.4721549633e-06 6.9421875000e+01 5.9777343750e+02 9.1398439407e+00
1.4817550209e-06 6.9703125000e+01 5.9707031250e+02 9.1203126907e+00
1.4913549649e-06 7.1953125000e+01 5.9575781250e+02 9.1515626907e+00
1.5009550225e-06 7.0328125000e+01 5.9800781250e+02 9.1757812500e+00
1.5105549664e-06 6.9781250000e+01 5.9709375000e+02 9.0273437500e+00
1.5201550241e-06 7.0593750000e+01 5.9814843750e+02 9.0890626907e+00
1.5297549680e-06 7.3234375000e+01 5.9742187500e+02 9.1187496185e+00
1.5393550257e-06 7.0343750000e+01 5.9606250000e+02 9.0921878815e+00
1.5489549696e-06 7.3000000000e+01 5.9730468750e+02 9.1257810593e+00
1.5585550273e-06 7.2328125000e+01 5.9721093750e+02 9.0328121185e+00
1.5681549712e-06 7.2640625000e+01 5.9493750000e+02 9.0960941315e+00
1.5777550288e-06 7.1953125000e+01 5.9688281250e+02 9.1499996185e+00
1.5873549728e-06 7.3296875000e+01 5.9629687500e+02 9.1687498093e+00
1.5969550304e-06 7.5562500000e+01 5.9746875000e+02 9.0632810593e+00
1.6065549744e-06 7.2765625000e+01 5.9641406250e+02 9.0171871185e+00
1.6161550320e-06 7.2125000000e+01 5.9683593750e+02 9.1359376907e+00
1.6257549760e-06 7.5703125000e+01 5.9814843750e+02 9.1656246185e+00
1.6353550336e-06 7.4812500000e+01 5.9751562500e+02 9.1265621185e+00
1.6449549776e-06 7.5125000000e+01 5.9957812500e+02 9.1250000000e+00
1.6545550352e-06 7.5750000000e+01 5.9423437500e+02 9.1023435593e+00
1.6641549792e-06 7.3953125000e+01 5.9540625000e+02 9.1164064407e+00
1.6737550368e-06 7.6609375000e+01 5.9573437500e+02 9.1078128815e+00
1.6833549807e-06 7.6156250000e+01 5.9857031250e+02 9.0828123093e+00
1.6929550384e-06 7.4828125000e+01 5.9692968750e+02 9.1093750000e+00
1.7025549823e-06 7.6468750000e+01 5.9580468750e+02 9.1023435593e+00
1.7121550400e-06 7.4578125000e+01 5.9496093750e+02 9.0617189407e+00
1.7217549839e-06 7.6656250000e+01 5.9458593750e+02 9.0742187500e+00
