# time_s Ids_A Vds_V Vgs_V
1.2641600051e-06 4.7796875000e+02 4.0076562500e+02 1.8232030869e+01
1.2737599491e-06 4.7840625000e+02 4.0123437500e+02 1.8201562881e+01
1.2833600067e-06 4.7425000000e+02 4.0075000000e+02 1.8241405487e+01
1.2929599507e-06 4.7050000000e+02 4.0082812500e+02 1.8209375381e+01
1.3025600083e-06 4.7662500000e+02 4.0143750000e+02 1.8295312881e+01
1.3121599522e-06 4.7121875000e+02 4.0023437500e+02 1.8179687500e+01
1.3217600099e-06 4.7206250000e+02 4.0246875000e+02 1.8298437119e+01
1.3313599538e-06 4.6981250000e+02 3.9871875000e+02 1.8192968369e+01
1.3409600115e-06 4.7046875000e+02 4.0120312500e+02 1.8346094131e+01
1.3505599554e-06 4.6428125000e+02 4.0078125000e+02 1.8331249237e+01
1.3601600131e-06 4.6606250000e+02 4.0218750000e+02 1.8188282013e+01
1.3697599570e-06 4.6328125000e+02 4.0018750000e+02 1.8222656250e+01
1.3793600147e-06 4.6203125000e+02 3.9925000000e+02 1.8178125381e+01
1.3889599586e-06 4.6006250000e+02 4.0085937500e+02 1.8279687881e+01
1.3985600162e-06 4.6068750000e+02 4.0021875000e+02 1.8301563263e+01
1.4081599602e-06 4.5534375000e+02 4.0015625000e+02 1.8243749619e+01
1.4177600178e-06 4.5709375000e+02 4.0070312500e+02 1.8346094131e+01
1.4273599618e-06 4.5800000000e+02 4.0056250000e+02 1.8332813263e+01
1.4369600194e-06 4.5496875000e+02 4.0073437500e+02 1.8363281250e+01
1.4465599634e-06 4.5200000000e+02 4.0103125000e+02 1.8308593750e+01
1.4561600210e-06 4.5315625000e+02 4.0026562500e+02 1.8342967987e+01
1.4657599650e-06 4.5246875000e+02 4.0007812500e+02 1.8384374619e+01
1.4753600226e-06 4.5093750000e+02 4.0129687500e+02 1.8414844513e+01
1.4849599665e-06 4.4743750000e+02 4.0021875000e+02 1.8353124619e+01
1.4945600242e-06 4.4796875000e+02 4.0048437500e+02 1.8315624237e+01
1.5041599681e-06 4.4818750000e+02 3.9950000000e+02 1.8307811737e+01
1.5137600258e-06 4.4790625000e+02 3.9989062500e+02 1.8366405487e+01
1.5233599697e-06 4.4287500000e+02 3.9998437500e+02 1.8372655869e+01
1.5329600274e-06 4.4478125000e+02 4.0009375000e+02 1.8266407013e+01
1.5425599713e-06 4.4234375000e+02 3.9953125000e+02 1.8287500381e+01
1.5521600290e-06 4.3903125000e+02 4.0025000000e+02 1.8328125000e+01
1.5617599729e-06 4.3728125000e+02 4.0051562500e+02 1.8407812119e+01
1.5713600305e-06 4.4162500000e+02 4.0153125000e+02 1.8170312881e+01
1.5809599745e-06 4.4003125000e+02 3.9965625000e+02 1.8419530869e+01
1.5905600321e-06 4.3806250000e+02 4.0129687500e+02 1.8333593369e+01
1.6001599761e-06 4.3643750000e+02 3.9942187500e+02 1.8345312119e+01
1.6097600337e-06 4.3528125000e+02 4.0101562500e+02 1.8323436737e+01
1.6193599777e-06 4.3525000000e+02 3.9795312500e+02 1.8307811737e+01
1.6289600353e-06 4.3381250000e+02 4.0057812500e+02 1.8386718750e+01
1.6385599793e-06 4.3459375000e+02 3.9914062500e+02 1.8409374237e+01
1.6481600369e-06 4.3296875000e+02 4.0109375000e+02 1.8311717987e+01
1.6577599808e-06 4.2915625000e+02 4.0196875000e+02 1.8364843369e+01
1.6673600385e-06 4.3146875000e+02 4.0021875000e+02 1.8488281250e+01
1.6769599824e-06 4.2681250000e+02 3.9867187500e+02 1.8292968750e+01
1.6865600401e-06 4.2906250000e+02 3.9968750000e+02 1.8371875763e+01
1.6961599840e-06 4.2587500000e+02 3.9925000000e+02 1.8404687881e+01
1.7057600417e-06 4.2250000000e+02 3.9943750000e+02 1.5732812881e+01
1.7153599856e-06 4.2246875000e+02 4.1254687500e+02 1.4500781059e+01
1.7249600432e-06 4.1531250000e+02 4.2690625000e+02 1.4196093559e+01
1.7345599872e-06 4.0628125000e+02 4.3709375000e+02 1.3360937119e+01
1.7441600448e-06 3.8515625000e+02 4.5351562500e+02 1.2592187881e+01
1.7537599888e-06 3.6384375000e+02 4.7157812500e+02 1.1396093369e+01
1.7633600464e-06 3.3668750000e+02 4.9293750000e+02 1.0271875381e+01
1.7729599904e-06 3.0253125000e+02 5.0415625000e+02 9.2445316315e+00
1.7825600480e-06 2.6121875000e+02 5.0829687500e+02 8.3484373093e+00
1.7921599920e-06 2.2393750000e+02 5.0470312500e+02 7.6070313454e+00
1.8017600496e-06 1.8590625000e+02 4.9890625000e+02 6.8320312500e+00
1.8113599936e-06 1.5568750000e+02 4.8601562500e+02 6.2476563454e+00
1.8209600512e-06 1.2556250000e+02 4.7082812500e+02 5.5757813454e+00
1.8305599951e-06 9.8250000000e+01 4.5479687500e+02 4.9812498093e+00
1.8401600528e-06 7.5250000000e+01 4.3779687500e+02 4.3593750000e+00
1.8497599967e-06 5.8593750000e+01 4.1978125000e+02 3.9328124523e+00
1.8593600544e-06 4.4250000000e+01 4.1070312500e+02 3.5507812500e+00
1.8689599983e-06 3.1093750000e+01 4.0342187500e+02 3.1257812977e+00
1.8785600560e-06 2.4343750000e+01 4.0251562500e+02 2.8718750477e+00
1.8881599999e-06 1.9812500000e+01 4.0487500000e+02 2.6453125477e+00
1.8977599439e-06 1.5000000000e+01 4.0835937500e+02 2.3593750000e+00
