# time_s Ids_A Vds_V Vgs_V
1.3489600406e-06 4.6643750000e+02 3.9990625000e+02 1.8217187881e+01
1.3585599845e-06 4.6928125000e+02 4.0229687500e+02 1.8186717987e+01
1.3681600421e-06 4.6578125000e+02 4.0126562500e+02 1.8110937119e+01
1.3777599861e-06 4.6725000000e+02 4.0139062500e+02 1.8117969513e+01
1.3873600437e-06 4.6012500000e+02 4.0009375000e+02 1.8189062119e+01
1.3969599877e-06 4.5975000000e+02 3.9975000000e+02 1.8121093750e+01
1.4065600453e-06 4.5996875000e+02 3.9985937500e+02 1.8132812500e+01
1.4161599893e-06 4.5659375000e+02 4.0009375000e+02 1.8192968369e+01
1.4257600469e-06 4.5831250000e+02 4.0168750000e+02 1.8206249237e+01
1.4353599909e-06 4.5781250000e+02 4.0015625000e+02 1.8146093369e+01
1.4449600485e-06 4.5078125000e+02 4.0175000000e+02 1.8014062881e+01
1.4545599925e-06 4.5118750000e+02 4.0039062500e+02 1.8144531250e+01
1.4641600501e-06 4.5071875000e+02 4.0010937500e+02 1.8248437881e+01
1.4737599940e-06 4.5115625000e+02 3.9915625000e+02 1.8159374237e+01
1.4833600517e-06 4.5040625000e+02 4.0012500000e+02 1.8195312500e+01
1.4929599956e-06 4.4500000000e+02 3.9985937500e+02 1.8181249619e+01
1.5025600533e-06 4.4721875000e+02 3.9871875000e+02 1.8206249237e+01
1.5121599972e-06 4.4387500000e+02 3.9967187500e+02 1.8258594513e+01
1.5217600549e-06 4.4625000000e+02 3.9934375000e+02 1.8246875763e+01
1.5313599988e-06 4.4343750000e+02 4.0067187500e+02 1.8260156631e+01
1.5409600564e-06 4.4256250000e+02 3.9962500000e+02 1.8235937119e+01
1.5505600004e-06 4.4271875000e+02 4.0050000000e+02 1.8264062881e+01
1.5601599443e-06 4.3846875000e+02 4.0126562500e+02 1.8254688263e+01
1.5697600020e-06 4.4115625000e+02 4.0125000000e+02 1.8279687881e+01
1.5793599459e-06 4.3868750000e+02 3.9956250000e+02 1.8321874619e+01
1.5889600036e-06 4.3615625000e+02 4.0096875000e+02 1.8333593369e+01
1.5985599475e-06 4.3625000000e+02 4.0114062500e+02 1.8253906250e+01
1.6081600052e-06 4.3378125000e+02 4.0059375000e+02 1.8239063263e+01
1.6177599491e-06 4.3606250000e+02 4.0057812500e+02 1.8264842987e+01
1.6273600068e-06 4.3209375000e+02 4.0071875000e+02 1.8239063263e+01
1.6369599507e-06 4.3137500000e+02 3.9848437500e+02 1.8344532013e+01
1.6465600083e-06 4.3043750000e+02 4.0048437500e+02 1.8364063263e+01
1.6561599523e-06 4.2909375000e+02 4.0045312500e+02 1.8214843750e+01
1.6657600099e-06 4.2887500000e+02 4.0007812500e+02 1.8245311737e+01
1.6753599539e-06 4.2478125000e+02 4.0007812500e+02 1.8227344513e+01
1.6849600115e-06 4.2740625000e+02 4.0021875000e+02 1.8369531631e+01
1.6945599555e-06 4.2825000000e+02 4.0095312500e+02 1.8221874237e+01
1.7041600131e-06 4.2453125000e+02 3.9828125000e+02 1.8271875381e+01
1.7137599571e-06 4.2440625000e+02 3.9926562500e+02 1.8248437881e+01
1.7233600147e-06 4.2450000000e+02 3.9928125000e+02 1.8266407013e+01
1.7329599586e-06 4.2093750000e+02 4.0004687500e+02 1.8242969513e+01
1.7425600163e-06 4.1712500000e+02 3.9912500000e+02 1.8297657013e+01
1.7521599602e-06 4.1759375000e+02 3.9871875000e+02 1.8315624237e+01
1.7617600179e-06 4.1562500000e+02 3.9987500000e+02 1.8323436737e+01
1.7713599618e-06 4.2068750000e+02 3.9850000000e+02 1.8421875000e+01
1.7809600195e-06 4.1531250000e+02 4.0003125000e+02 1.8292968750e+01
1.7905599634e-06 4.1156250000e+02 3.9909375000e+02 1.8183593750e+01
1.8001600210e-06 4.1284375000e+02 3.9846875000e+02 1.8310937881e+01
1.8097599650e-06 4.1471875000e+02 3.9948437500e+02 1.8341405869e+01
1.8193600226e-06 4.0800000000e+02 3.9945312500e+02 1.8324218750e+01
1.8289599666e-06 4.0971875000e+02 3.9851562500e+02 1.8327342987e+01
1.8385600242e-06 4.0934375000e+02 3.9912500000e+02 1.8310155869e+01
1.8481599682e-06 4.0946875000e+02 3.9996875000e+02 1.8282812119e+01
1.8577600258e-06 4.0962500000e+02 3.9896875000e+02 1.8357030869e+01
1.8673599698e-06 4.0796875000e+02 4.0010937500e+02 1.8433593750e+01
1.8769600274e-06 4.0487500000e+02 3.9995312500e+02 1.8394531250e+01
1.8865599714e-06 4.0750000000e+02 3.9864062500e+02 1.8239063263e+01
1.8961600290e-06 4.0465625000e+02 3.9828125000e+02 1.8396875381e+01
1.9057599729e-06 4.0328125000e+02 3.9976562500e+02 1.8217967987e+01
1.9153599169e-06 4.0106250000e+02 3.9834375000e+02 1.8353124619e+01
1.9249600882e-06 4.0068750000e+02 3.9946875000e+02 1.8331249237e+01
1.9345600322e-06 4.0343750000e+02 3.9956250000e+02 1.8239063263e+01
1.9441599761e-06 4.0000000000e+02 3.9735937500e+02 1.8350000381e+01
1.9537599201e-06 3.9525000000e+02 3.9759375000e+02 1.8357030869e+01
1.9633600914e-06 4.0012500000e+02 3.9823437500e+02 1.8383594513e+01
1.9729600353e-06 3.9668750000e+02 3.9920312500e+02 1.8418750763e+01
1.9825599793e-06 3.9696875000e+02 4.0051562500e+02 1.8368749619e+01
1.9921599232e-06 3.9496875000e+02 3.9885937500e+02 1.8388280869e+01
2.0017600946e-06 3.9509375000e+02 4.0046875000e+02 1.8395313263e+01
2.0113600385e-06 3.9509375000e+02 4.0009375000e+02 1.8217967987e+01
2.0209599825e-06 3.9515625000e+02 3.9939062500e+02 1.8376562119e+01
2.0305599264e-06 3.9065625000e+02 4.0107812500e+02 1.8387500763e+01
2.0401600977e-06 3.9428125000e+02 3.9871875000e+02 1.8421875000e+01
2.0497600417e-06 3.9056250000e+02 3.9892187500e+02 1.8435155869e+01
2.0593599857e-06 3.8878125000e+02 3.9826562500e+02 1.8321094513e+01
2.0689599296e-06 3.9040625000e+02 4.0028125000e+02 1.8387500763e+01
2.0785601009e-06 3.8831250000e+02 3.9779687500e+02 1.8364843369e+01
2.0881600449e-06 3.8978125000e+02 3.9929687500e+02 1.8455469131e+01
2.0977599888e-06 3.8425000000e+02 3.9815625000e+02 1.8323436737e+01
2.1073599328e-06 3.8390625000e+02 3.9898437500e+02 1.8353906631e+01
2.1169601041e-06 3.8343750000e+02 3.9857812500e+02 1.8358592987e+01
2.1265600481e-06 3.8425000000e+02 3.9662500000e+02 1.8385156631e+01
2.1361599920e-06 3.8156250000e+02 3.9717187500e+02 1.8362499237e+01
2.1457599360e-06 3.7937500000e+02 4.0032812500e+02 1.8340625763e+01
2.1553601073e-06 3.8118750000e+02 4.0020312500e+02 1.8338281631e+01
2.1649600512e-06 3.7862500000e+02 3.9840625000e+02 1.8375782013e+01
2.1745599952e-06 3.7868750000e+02 3.9881250000e+02 1.8283594131e+01
2.1841599391e-06 3.7746875000e+02 3.9695312500e+02 1.8279687881e+01
2.1937601105e-06 3.7831250000e+02 3.9828125000e+02 1.8277343750e+01
2.2033600544e-06 3.8046875000e+02 3.9679687500e+02 1.8264062881e+01
2.2129599984e-06 3.7446875000e+02 3.9815625000e+02 1.8310937881e+01
2.2225599423e-06 3.7378125000e+02 3.9823437500e+02 1.8431249619e+01
2.2321601136e-06 3.7343750000e+02 3.9862500000e+02 1.8385936737e+01
2.2417600576e-06 3.7506250000e+02 3.9964062500e+02 1.8373437881e+01
2.2513600015e-06 3.7371875000e+02 3.9753125000e+02 1.8445312500e+01
2.2609599455e-06 3.7325000000e+02 3.9884375000e+02 1.8460937500e+01
2.2705598894e-06 3.7556250000e+02 3.9779687500e+02 1.8462499619e+01
2.2801600608e-06 3.7371875000e+02 3.9878125000e+02 1.8278905869e+01
2.2897600047e-06 3.7343750000e+02 3.9750000000e+02 1.8517969131e+01
2.2993599487e-06 3.7206250000e+02 3.9831250000e+02 1.8413280487e+01
2.3089598926e-06 3.6540625000e+02 3.9807812500e+02 1.8311717987e+01
2.3185600639e-06 3.7268750000e+02 3.9770312500e+02 1.8425781250e+01
2.3281600079e-06 3.7109375000e+02 3.9660937500e+02 1.8310155869e+01
2.3377599518e-06 3.6831250000e+02 3.9728125000e+02 1.8357030869e+01
2.3473598958e-06 3.6646875000e+02 3.9884375000e+02 1.8403905869e+01
2.3569600671e-06 3.6578125000e+02 3.9682812500e+02 1.8375000000e+01
2.3665600111e-06 3.6562500000e+02 3.9753125000e+02 1.8428905487e+01
2.3761599550e-06 3.6109375000e+02 3.9946875000e+02 1.8311717987e+01
2.3857598990e-06 3.6275000000e+02 3.9834375000e+02 1.8357030869e+01
2.3953600703e-06 3.6375000000e+02 3.9892187500e+02 1.8275781631e+01
2.4049600142e-06 3.6384375000e+02 3.9739062500e+02 1.8408594131e+01
2.4145599582e-06 3.6253125000e+02 3.9784375000e+02 1.8261718750e+01
2.4241599021e-06 3.5868750000e+02 3.9734375000e+02 1.8387500763e+01
2.4337600735e-06 3.6106250000e+02 3.9620312500e+02 1.8507030487e+01
2.4433600174e-06 3.5943750000e+02 3.9771875000e+02 1.8492969513e+01
2.4529599614e-06 3.5756250000e+02 3.9765625000e+02 1.8443750381e+01
2.4625599053e-06 3.5753125000e+02 3.9912500000e+02 1.8325000763e+01
2.4721600766e-06 3.5737500000e+02 3.9770312500e+02 1.8412500381e+01
2.4817600206e-06 3.5900000000e+02 3.9853125000e+02 1.8313282013e+01
2.4913599646e-06 3.5565625000e+02 3.9742187500e+02 1.8422657013e+01
2.5009599085e-06 3.5618750000e+02 3.9635937500e+02 1.8374217987e+01
2.5105600798e-06 3.5428125000e+02 3.9846875000e+02 1.8249217987e+01
2.5201600238e-06 3.5740625000e+02 3.9825000000e+02 1.8437500000e+01
2.5297599677e-06 3.5384375000e+02 3.9829687500e+02 1.8445312500e+01
2.5393599117e-06 3.5225000000e+02 3.9798437500e+02 1.8372655869e+01
2.5489600830e-06 3.5506250000e+02 3.9845312500e+02 1.8285156250e+01
2.5585600270e-06 3.5137500000e+02 3.9782812500e+02 1.8332813263e+01
2.5681599709e-06 3.5075000000e+02 3.9654687500e+02 1.8373437881e+01
2.5777599149e-06 3.5162500000e+02 3.9893750000e+02 1.8353124619e+01
2.5873600862e-06 3.5056250000e+02 3.9626562500e+02 1.8297657013e+01
2.5969600301e-06 3.5165625000e+02 3.9851562500e+02 1.8346874237e+01
2.6065599741e-06 3.4700000000e+02 3.9648437500e+02 1.8416406631e+01
2.6161599180e-06 3.5131250000e+02 3.9532812500e+02 1.8328125000e+01
2.6257600894e-06 3.4778125000e+02 3.9695312500e+02 1.8440624237e+01
2.6353600333e-06 3.4950000000e+02 3.9678125000e+02 1.8361719131e+01
2.6449599773e-06 3.4650000000e+02 3.9825000000e+02 1.8399219513e+01
2.6545599212e-06 3.4846875000e+02 3.9771875000e+02 1.8467967987e+01
2.6641600925e-06 3.4831250000e+02 3.9964062500e+02 1.8477344513e+01
2.6737600365e-06 3.4371875000e+02 3.9832812500e+02 1.8414844513e+01
2.6833599804e-06 3.4275000000e+02 3.9692187500e+02 1.8392187119e+01
2.6929599244e-06 3.4243750000e+02 3.9712500000e+02 1.8457813263e+01
2.7025600957e-06 3.4587500000e+02 3.9839062500e+02 1.8478906631e+01
2.7121600397e-06 3.4268750000e+02 3.9746875000e+02 1.8429687500e+01
2.7217599836e-06 3.4390625000e+02 3.9746875000e+02 1.8377344131e+01
2.7313599276e-06 3.4393750000e+02 3.9726562500e+02 1.8392187119e+01
2.7409600989e-06 3.4109375000e+02 3.9675000000e+02 1.8408594131e+01
2.7505600428e-06 3.3643750000e+02 3.9590625000e+02 1.8328125000e+01
2.7601599868e-06 3.3846875000e+02 3.9689062500e+02 1.8385936737e+01
2.7697599307e-06 3.3978125000e+02 3.9739062500e+02 1.8425781250e+01
2.7793601021e-06 3.3890625000e+02 3.9664062500e+02 1.8399999619e+01
2.7889600460e-06 3.3528125000e+02 3.9732812500e+02 1.8383594513e+01
2.7985599900e-06 3.3593750000e+02 3.9575000000e+02 1.8344532013e+01
2.8081599339e-06 3.3528125000e+02 3.9957812500e+02 1.8353906631e+01
2.8177601052e-06 3.3746875000e+02 3.9704687500e+02 1.8410156250e+01
