# time_s Ids_A Vds_V Vgs_V
2.1303949325e-06 3.3290625000e+02 5.9707031250e+02 1.4350781441e+01
2.1399951038e-06 3.3439062500e+02 5.9749218750e+02 1.4351562500e+01
2.1495950477e-06 3.3273437500e+02 5.9791406250e+02 1.4357812881e+01
2.1591949917e-06 3.3154687500e+02 5.9667187500e+02 1.4351562500e+01
2.1687949356e-06 3.3150000000e+02 5.9535937500e+02 1.4238281250e+01
2.1783951070e-06 3.3160937500e+02 5.9786718750e+02 1.4385937691e+01
2.1879950509e-06 3.3026562500e+02 5.9599218750e+02 1.4278124809e+01
2.1975949949e-06 3.2889062500e+02 5.9625000000e+02 1.4155468941e+01
2.2071949388e-06 3.2960937500e+02 5.9646093750e+02 1.4439844131e+01
2.2167951101e-06 3.2879687500e+02 5.9535937500e+02 1.4370312691e+01
2.2263950541e-06 3.2857812500e+02 5.9559375000e+02 1.4319531441e+01
2.2359949980e-06 3.2679687500e+02 5.9545312500e+02 1.4355468750e+01
2.2455949420e-06 3.2896875000e+02 5.9896875000e+02 1.4424219131e+01
2.2551951133e-06 3.2470312500e+02 5.9664843750e+02 1.4476562500e+01
2.2647950573e-06 3.2578125000e+02 5.9507812500e+02 1.4375781059e+01
2.2743950012e-06 3.2567187500e+02 5.9760937500e+02 1.4488281250e+01
2.2839949452e-06 3.2523437500e+02 5.9704687500e+02 1.4366406441e+01
2.2935948891e-06 3.2423437500e+02 5.9671875000e+02 1.4287500381e+01
2.3031950604e-06 3.2398437500e+02 5.9617968750e+02 1.4430468559e+01
2.3127950044e-06 3.2384375000e+02 5.9531250000e+02 1.4339062691e+01
2.3223949484e-06 3.2332812500e+02 5.9660156250e+02 1.4322656631e+01
2.3319948923e-06 3.2298437500e+02 5.9505468750e+02 1.4385937691e+01
2.3415950636e-06 3.2178125000e+02 5.9634375000e+02 1.4256250381e+01
2.3511950076e-06 3.2046875000e+02 5.9592187500e+02 1.4248437881e+01
2.3607949515e-06 3.2021875000e+02 5.9599218750e+02 1.4296875000e+01
2.3703948955e-06 3.2039062500e+02 5.9697656250e+02 1.4271093369e+01
2.3799950668e-06 3.1878125000e+02 5.9707031250e+02 1.4415624619e+01
2.3895950108e-06 3.1614062500e+02 5.9524218750e+02 1.4378906250e+01
2.3991949547e-06 3.1846875000e+02 5.9535937500e+02 1.4349218369e+01
2.4087948987e-06 3.1945312500e+02 5.9594531250e+02 1.4426562309e+01
2.4183950700e-06 3.1715625000e+02 5.9641406250e+02 1.4324999809e+01
2.4279950139e-06 3.1742187500e+02 5.9580468750e+02 1.4349218369e+01
2.4375949579e-06 3.1689062500e+02 5.9648437500e+02 1.4280468941e+01
2.4471949018e-06 3.1609375000e+02 5.9423437500e+02 1.4383593559e+01
2.4567950732e-06 3.1573437500e+02 5.9475000000e+02 1.4392187119e+01
2.4663950171e-06 3.1579687500e+02 5.9552343750e+02 1.4405468941e+01
2.4759949611e-06 3.1385937500e+02 5.9842968750e+02 1.4458593369e+01
2.4855949050e-06 3.1407812500e+02 5.9711718750e+02 1.4390625000e+01
2.4951950763e-06 3.1303125000e+02 5.9592187500e+02 1.4403905869e+01
2.5047950203e-06 3.1331250000e+02 5.9554687500e+02 1.4341405869e+01
2.5143949642e-06 3.1310937500e+02 5.9899218750e+02 1.4411718369e+01
2.5239949082e-06 3.1090625000e+02 5.9674218750e+02 1.4343750000e+01
2.5335950795e-06 3.1229687500e+02 5.9690625000e+02 1.4361719131e+01
2.5431950235e-06 3.1204687500e+02 5.9617968750e+02 1.4363281250e+01
2.5527949674e-06 3.1031250000e+02 5.9735156250e+02 1.4353906631e+01
